,news,code
3,실종여성 연쇄살인 피의자 최신종  전북 전주와 부산에서 실종된 여성 명을 살해한 혐의로 구속된 피의자 최신종의 신상이 일 공개됐다 전북경찰청 제공 실종여성 연쇄살인 피의자 최신종  전북 전주와 부산에서 실종된 여성 명을 살해한 혐의로 구속된 피의자 최신종의 신상이 일 공개됐다 전북경찰청 제공서울신문전북 전주와 부산에서 실종된 여성 명을 연쇄 살해한 피의자는 년생 만으로 세인 최신종이었다전북지방경찰청은 일 오후 신상정보 공개 심의위원회를 열고 강도살인 사체유기 강간 등 혐의로 구속된 최신종의 신상정보 공개를 결정했다 전북에서 강력 범죄 피의자의 신상 공개가 이뤄진 것은 이번이 처음이다경찰 관계자는 피의자 인권 가족 주변인 등 차 피해도 고려했으나 국민 알권리와 재범 예방 등 공공의 이익을 우선해야 한다는 판단에서 결정했다고 설명했다최신종은 초등학교때부터 씨름을 했고 소년체전에서 관왕을 차지할 정도로 한 때 유망주로 평가받았지만 끔찍한 연쇄살인범으로 전락했다년 여자친구가 이별을 요구하자 미리 준비한 흉기로 협박하고 강간해 협박 및 특수강간 혐의로 징역 년에 집행유예 년을 선고받았고 년에는 김제의 한 마트에서 금품을 훔친 혐의야간건조물침입절도로 기소돼 징역 개월을 선고받기도 했다최씨는 지난달 일 시 아내 지인인 씨여를 성폭행하고 목 졸라 살해한 뒤 시신을 임실군 관촌면 한 하천 인근에 유기한 혐의를 받는다 이 과정에서 씨의 금품을 빼앗기도 했다최씨는 첫 범행을 저지른 지 나흘 만인 일 시 사이 전주시 대성동의 한 주유소에 세운 자신의 차 안에서 부산 실종 여성인 씨를 살해하고 시신을 완주군 상관면의 한 과수원에 유기한 혐의도 받고 있다경찰은 최신종이 이미 밝혀진 명의 여성 외에 또 다른 여성을 살해했을 가능성에 무게를 두고 최신종과 접촉했거나 최근 실종신고가 접수된 사례 등을 전수조사하고 있다김유민 기자  서울신문 무단전재 및 재배포금지,사회
4,서울 서대문구청 공무원 채용 과정에서 점수표 조작이 있었다는 의혹이 제기돼 경찰이 수사에 착수했습니다서울 서대문경찰서는 지난 년 서대문구 급 공무원 채용 최종면접에서 심사위원이 성적을 뒤바꿔 특정 응시자를 합격시켰다는 의혹을 수사하고 있습니다경찰은 채용업무의 최종 책임자인 문석진 서대문구청장을 조만간 참고인으로 소환해 조사할 계획입니다 당신의 제보가 뉴스가 됩니다 은 여러분의 소중한 제보를 기다립니다카카오톡 을 검색해 채널 추가 전화  메일  온라인 제보 저작권자     무단전재 및 재배포 금지,사회
5,은수미 성남시장이 일 오후 경기도 수원시 영통구 수원고등법원에서 열린 항소심 선고공판을 마치고 나오고 있다 수원고법 형사부노경필 부장판사는 은 시장에 대한 원심을 파기하고 벌금 만원을 선고했다 연합뉴스 은수미 성남시장이 일 오후 경기도 수원시 영통구 수원고등법원에서 열린 항소심 선고공판을 마치고 나오고 있다 수원고법 형사부노경필 부장판사는 은 시장에 대한 원심을 파기하고 벌금 만원을 선고했다 연합뉴스서울신문정치자금법 위반 혐의로 항소심에서 당선무효형을 선고받은 데 불복대법원에 상고한 은수미 성남시장이 재판부에 위헌심판 제청 신청을 냈다일 성남시에 따르면 은 시장은 지난 일 담당 재판부인 대법원 부에 위헌법률심판 제청 신청서를 제출했다대법원이 은 시장의 신청을 받아들여 헌법재판소에 위헌법률심판을 제청하면 은 시장의 상고심은 헌재의 결론이 나올 때까지 중단된다은 시장 측은 정치자금법은 정치자금의 종류로 자원봉사자의 노무 제공에 대해 명확히 명시하지 않아 헌법의 법률 명확성의 원칙에 어긋나고국회의원 외 정치인이 후원금 등을 모집할 수 없는 조항은 헌법의 평등 원칙에 위반된다고 판단해 위헌법률심판 제청을 신청하게 됐다고 말했다앞서 수원고법은 지난 월 일 은 시장의 정치자금법 위반 사건 항소심 선고공판에서 벌금 만원을 선고한 원심을 파기하고 검찰이 구형한 벌금 만 원의 두 배인 벌금 만원을 선고했다선출직 공무원이 정치자금법 위반죄로 벌금 만원 이상의 형을 확정 판결받을 경우 직을 잃게 된다은 시장은 년 월부터 년 월까지 년여간 정치 활동을 위해 성남지역 조직폭력배 출신인 이 모 씨가 대표로 있는 코마트레이드측으로부터 차례에 걸쳐 차량 편의를 받은 혐의로 기소됐다은 시장은 강금실 전 법무부 장관 등 명의 변호인을 선임 상고심에 대비하고 있다신동원 기자  서울신문 무단전재 및 재배포금지,사회
6,조광한 남양주시장 일 클라스 남양주관광 콘텐츠 강연 사진제공남양주시 조광한 남양주시장 일 클라스 남양주관광 콘텐츠 강연 사진제공남양주시조광한 남양주시장 일 클라스 남양주관광 콘텐츠 강연 사진제공남양주시 조광한 남양주시장 일 클라스 남양주관광 콘텐츠 강연 사진제공남양주시조광한 남양주시장지역 청년활동가 일 클라스 통해 남양주관광 콘텐츠 공유 사진제공남양주시 조광한 남양주시장지역 청년활동가 일 클라스 통해 남양주관광 콘텐츠 공유 사진제공남양주시남양주파이낸셜뉴스 강근주 기자 조광한 남양주시장은 일 정책세미나 클라스 에서 앞으로 우리 시에 스테이케이션머무르다 와 휴가 의 합성어 할 수 있는 좋은 시설을 공직자와 함께 많이 만들어 나가겠다며 코로나 때문에 먼 곳에 가지 않고 집 근처에서 조용히 휴가를 즐기는 여가방식 이른바 스테이케이션은 앞으로 우리 일상 속에 착근할 것이라고 강조했다클라스 은 남양주시 핵심사업에 대한 다양한 아이디어를 얻고 함께 토론하는 미니 세미나로 올해 월 제회 바이오메디컬 클러스터 조성에 이어 이날 더 드림핑 캠핑장화도읍 소재에서 확 달라질 남양주관광 콘텐츠를 주제로 삼아 두 번째 개최됐다이날 클라스에는 청년공동체 활동가 및 관광업무 관련 직원 여명이 참석했다 조광한 시장은 이날 강연에서 남양주 대표적인 스테이케이션으로 이석영 광장 사릉 홍유릉 궁집과 같은 역사문화 콘텐츠와 청년복합문화공간 유스스타트업 캠퍼스 정약용도서관 이석영미디어도서관 등 확 달라지는 남양주 문화 콘텐츠를 거론했다참석자는 강의 전달력에 대해 시장 때문에 관광해설사가 다 굶어 죽는 것 아니냐는 우스갯소리가 할 만큼 우수 평가를 내렸다 게다가 조광한 시장은 남양주 관광지도에 자석스티커로 붙여 새로운 명소를 소개하는 이색적인 방식을 동원에 참여자 강연 집중도 역시 최대한 끌어냈다조광한 시장은 청년활동가에게 첫째 멀리 가지 않고도 내 주변에서 스테이케이션으로 힐링할 수 있는 지혜를 가져야 한다 둘째 모두에 공평하게 주어진 시간을 잘 활용해 성공의 길로 들어서도록 나 자신을 사랑해야 한다 셋째  즉 생각함이라며 생각을 통해 내가 얻은 정보를 어떻게 활용할 것인가 고민하고 거기에 지식을 더한다면 지혜가 될 것이라고 강조했다특히 내 삶에 중요하다고 생각되는 단어들을 되새기고 다시는 돌아오지 않을 오늘 년 월일 청년의 이 시기 매순간 열정과 목표를 갖고 사는 게 중요하다며 카르페 디엠을 조언했다클라스 에 참여한 청년활동가 대다수는 우리가 살고 있으면서도 잘 몰랐던 남양주의 볼거리 놀거리를 새롭게 알게되는 뜻깊은 시간이 됐고 앞으로 청년이 다양하게 즐길 수 있는 공간이 더 많이 조성되면 좋겠다고 입을 모았다한편 남양주시는 코로나로 해외여행 시장이 위축되고 이와 반비례해 급증하는 국내여행 수요에 맞춰 수도권 여행수요를 흡수하기 위한 관광콘텐츠 선점에 본격 나설 방침이다 저작권자  파이낸셜뉴스 무단 전재재배포 금지,사회
7,일 오후 정의기억연대 부실회계안성 쉼터 고가 매입 의혹과 관련 검찰의 압수수색이 진행 중인 서울 마포구 정의기억연대 사무실에서 취재진이 취재를 하고 있다연합뉴스 일 오후 정의기억연대 부실회계안성 쉼터 고가 매입 의혹과 관련 검찰의 압수수색이 진행 중인 서울 마포구 정의기억연대 사무실에서 취재진이 취재를 하고 있다연합뉴스부정 회계 의혹을 받고 있는 정의기억연대정의연 사무실의 압수수색이 일 자정이 넘어서까지 계속될 전망이다 그만큼 검찰이 확보해야 할 회계 관련 자료가 많은 것으로 알려졌다정의연 사건을 배당받아 수사 중인 서울서부지검은 일 오후 시쯤부터 서울 마포구 성산동의 정의연 사무실을 압수수색 하고 있다 검찰은 정의연의 기부금 사용 내역이 담긴 각종 회계 자료를 중점적으로 확보하고 있는 것으로 알려졌다검찰의 압수수색은 시간이 넘은 오후 시까지도 끝나지 않았다 그만큼 확보해야 할 자료가 방대한 것으로 풀이된다 검찰 관계자는 자정을 넘어서까지 압수수색이 계속될 것 같다고 했다검찰은 정의연 대표 출신의 윤미향 더불어시민당 당선자의 기부금 횡령 의혹을 비롯한 위안부 피해자 안성 쉼터의 매입매각 혐의 윤 당선자의 자녀 유학자금아파트 구입자금 출처 등 윤 당선자와 정의연 관련 의혹 전반을 들여다보고 있다 법조계에서는 윤 당선자와 정의연 등의 증거 인멸 우려가 커지면서 검찰이 조만간 압수수색을 할 가능성이 높다고 내다봤다지난 일 서울서부지검에 정의연과 윤 당선자에 대한 시민단체의 각종 고발 사건이 배당됐을 때 검찰이 서울 마포경찰서에 수사를 맡길 것으로도 예측됐지만 검찰은 직접 수사에 나섰다 정의연 관련 의혹이 눈덩이처럼 불어나고 국민 이목이 높아지는 상황을 고려한 것으로 풀이됐다검찰이 이날 정의연 사무실을 전격 압수수색하면서 조만간 윤 당선자 역시 검찰의 소환 조사를 받게 될 것으로 보인다박국희 기자    조선일보   무단 전재 및 재배포 금지 ,사회
8,부산구치소연합뉴스 자료사진 부산구치소연합뉴스 자료사진유가족 쓰러진 뒤 시간 동안 구치소 측 적절한 대처 없어부산구치소 코로나로 독방 수감 자꾸 호출 벨 눌러 손발 묶어부산연합뉴스 손형주 기자  부산구치소 독방에 손발이 묶인 채로 수감된 대 남성이 쓰러져 병원으로 옮겨졌지만 숨진 사실이 뒤늦게 알려졌다수감자 유가족은 평소 공황장애로 약까지 먹고 있는 수감자를 독방에 손발을 묶어 둔 채로 있게 했고 의식을 잃은 지 두시간 동안 구치소 측에서 적절한 조치를 하지 않아 죽음에 이르렀다고 주장하며 인권위에 진정을 제기했다일 부산구치소와 유족 등에 따르면 이달 일 부산구치소에 수감된  씨는 일 새벽 의식을 완전히 잃어 병원으로 옮겨진 뒤 같은 날 오전 시 분께 숨졌다 씨는 벌금 만원을 내지 않아 노역장 유치명령을 받고 부산구치소에 이달 일 오후 시께 수감됐다노역장 유치 사범은 통상 구치소나 교도소에서 청소 등 환경정비 활동을 하며 해당 기간 수감 생활을 한다 씨는 코로나 검사를 실시를 기다리며 독방에 수감됐다 씨는 년 전부터 심한 공황장애를 앓고 있었으며 지난해 초부터 약물을 복용하고 있었다문제는 구치소도 이런 사실을 사전에 인지했지만  씨가 호출 벨을 자주 누르고 소란을 피운다는 이유로 수감 하루 뒤인 일  씨 손발을 금속보호대 등으로 묶었다일 오전 시께부터 움직임이 줄어든  씨는 오전 시 분께 독방에서 쓰러졌다쓰러진 지 시간 분이 지난 오전 시 분께 인근 병원 응급실로 옮겨졌고 여분 뒤 사망 판정을 받았다유족은  씨가 입소 때 공황장애가 있다는 사실을 알렸지만 구치소가 무리하게 손발을 묶었고 상태가 악화한 뒤에도 사실상 아무런 대처가 없어 수감자 관리에 허점이 있었다고 주장했다 씨 아버지는 구치소에 여러 차례 요청해 독방 폐쇄회로 를 확인한 결과 아들이 오전 시 분께 쓰러졌고 오전 시 분께 구치소 교도관이 상황이 좋지 않자 땀을 닦아주고 손발을 풀어주는 장면을 확인했다고 설명했다이어 구치소가 이후 아무런 대처를 하지 않다가 시 분께 완전히 움직임이 없는 것을 확인하고 나서야 병원으로 이송했는데 공황장애가 심한 아들에게 손발을 묶은 뒤 약 처방도 없었고 쓰러진 이후에도 초동대처가 완전히 미흡했다고 주장했다부산구치소 측은 건강진단 등이 완벽히 이뤄지지 않아 공황장애나 불면증 진위를 입증할 수 없었고  씨가 최초에 쓰러졌을 때는 지쳐 잠든 것으로 파악했었다는 입장을 유족에게 전달했다부산 구치소는 국립과학수사연구원에 차 부검을 의뢰한 결과 사인이 나오지 않아 조직검사를 의뢰한 상황이다 씨는 숨진 뒤 실시된 코로나 검사에서 음성 판정을 받았다유족 측은  씨가 숨진 경위에 대해 철저한 진상조사가 필요하다며 국가인권위에 진정을 제기했다,사회
9, 국립공원공단  국립공원공단전형준 기자환경부 산하 국립공원공단이사장 권경업은 국립공원의 역사와 현재를 담은 공원관리 입문서인 국립공원학개론이 발간돼 일 오전 본사 홍보관에서 출판기념회를 한다고 밝혔다공단의 년 이상의 공원관리 경험과 각 분야의 현장감 있는 지식을 분야별 전문 직원과 상지대학교 대학원 국립공원학과의 자문을 받아 체계적으로 정리한 공원관리 전문서이다국립공원학개론은 국립공원의 이해 국립공원의 보전 국립공원의 지속가능한 이용 국립공원과 사회협력 등 모두 장 면으로 구성됐다국립공원학개론은 전국 공공 도서관 및 대학교에 배부되며 인터넷 교보문고에서도 만원에 구매 가능하다국립공원은 우리나라 전체 생물 만종 중 인 만종이 분포하는 최상위 보호지역이자 연간 만 명이 방문하는 대표적인 휴양지로 전국에 개의 국립공원이 지정돼 있다년 설립된 국립공원공단은 한라산을 제외한 개의 국립공원의 지속가능한 보전 및 이용을 위한 전문 관리를 수행하고 있다최승운 국립공원공단 기획예산처장은 일 국립공원학개론은 국립공원 레인저를 꿈꾸는 학생들에게 좋은 참고서라며 국립공원에 관심 있는 국민들에게는 국립공원에 대한 이해를 돕는 책이 될 것이라고 말했다전형준 기자  무단전재 및 재배포금지,사회
10,이용수 할머니 연합 이용수 할머니 연합헤럴드경제뉴스팀 일본군 위안부 피해자인 이용수 할머니는 일 더불어민주당 윤미향 당선인의 정의기억연대정의연 쉼터 매매를 둘러싼 의혹 등과 관련 연합뉴스와 통화에서 이 일은 법대로 할 것이라고 말했다이에 대해 이 할머니의 측근은 법대로 한다는 이 할머니의 발언에 대해 할머니께서는 기자회견에서 윤미향 씨가 집을 샀다고 말한 적이 없다면서 그런 것은 법이 알아서 할 것이라는 의미라고 설명했다이어 할머니가 섭섭해하는 것은 과거로부터 이어져 오던 것이라면서 할머니가 기자회견에서 말하고 싶었던 것은 수요집회 방향을 교육적으로 바꾸자는 것과 나는 집회에 더 참여하지 않는다는 것이다고 말했다이 측근은 이 할머니와 윤 당선인 간의 만남에 대해 사전에 온다는 연락을 받은 것이 없었는데 왔으니까 손을 잡고 당겨서 의자에 앉으라고 했다며 그리고 우리가 일에 기자회견을 하면 그때 오라는 말을 듣고 돌아가던 윤 당선인이 한번 안아보자고 해서 할머니도 안아준 것이라고 전했다이어 할머니도 마음이 안쓰러우니까 토닥이면서 눈물을 흘린 것 같은데 용서를 함축한 것은 아니다라면서 무릎을 꿇고 울면 여태까지 윤 당선인이 한 행동이 다 용서되고 끝나느냐고 반문했다그는 일부 언론이 이 할머니가 윤 당선인을 용서했다고 보도한 것을 거론하면서 기사 때문에 할머니가 화가 많이 나셨다고 말한 뒤 이 할머니가 그런 적 없다 그런 이야기를 한 적 없다고 말했다고 전했다또 일각에서 이 할머니와 윤 당선인이 만나는 과정에 청와대가 중재한 것 아니냐는 관측에 대해 청와대가 이야기도 하지 않고 사람을 보내느냐면서 그건 절대 아니다고 일축했다   헤럴드경제   무단 전재 및 재배포 금지 ,사회
11,전북 전주와 부산에서 실종된 여성 명을 살해한 혐의로 구속된 최신종 씨 신상이 일 공개됐다 전북지방경찰청은 이날 오후 시부터 경찰 내부 위원 명과 변호사 대학교수 등 외부 위원 명 등으로 구성된 신상정보공개 심의위원회를 열고 최신종 씨 얼굴과 나이 등 신상을 공개하기로 결정했다 전북 지역에서 강력범죄를 저지른 피의자 중 신상 공개가 이뤄진 것은 최씨가 처음이다피의자 최씨는 지난달 일 아내의 지인인 대 여성 씨를 목 졸라 살해하고 시신을 하천 인근에 버린 혐의를 받고 있다 또 그는 나흘 뒤인 지난달 일에는 부산에서 온 대 여성 씨도 같은 수법으로 살해하고 시신을 과수원에 유기했다 그는 이 과정에서 금품을 빼앗고 성폭행까지 저지른 것으로 전해졌다 경찰은 실종 신고를 접수한 여성에 대해 안전 여부를 전수조사할 방침이다최현재 기자 매일경제   무단전재 및 재배포 금지,사회
12,제주뉴시스우장호 기자  제주지방경찰청 안전계 소속 경찰관과 자치경찰이 일 오후 제주시 연북로 인근 도로에서 비접촉식 감지기로 음주단속을 하고 있다 경찰청은 운전자가 숨을 불지 않아도 알코올을 감지하는 비접촉식 감지기 활용한 음주단속을 지난 일부터 전국으로 확대해 실시한다고 밝혔다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 로 보내주시면 적극 반영하겠습니다,사회
0,연극 섬마을 우리들 연합 연극 섬마을 우리들 연합헤럴드경제고승희 기자 코로나 이후 필요성이 더욱 높아진 예술인 고용보험 제도가 도입된다문화체육관광부는 일 국회 본회의에서 고용보험 대상에 예술인을 추가한 고용보험법 및 고용산재보험료징수법 개정안이 국회를 통과해 예술인 고용보험 제도가 도입된다고 밝혔다문체부와 고용노동부는 이미 년부터 예술인 고용보험 적용 유관기관 특별협의회 등을 구성 예술인들이 고용보험을 적용받을 수 있도록 노력해다 무려 년째 표류 중이던 예술인 고용보험 제도가 마침내 통과하며 결실을 맺게 됐다이에 고용보험의 사각지대에 놓여 있던 자유활동가프리랜서 예술인들은 이제 고용보험이 당연 적용되고 실업급여와 출산전후급여 등을 받을 수 있게 됐다 이를 통해 경제적 어려움으로 예술 활동을 중단할 수밖에 없었던 예술인들의 사례가 크게 줄어들 것으로 예상된다고용보험을 적용받는 대상은 예술인 복지법에 따른 예술활동증명서를 발급받고 문화예술용역계약을 체결한 자유계약프리랜서 예술인개월 미만의 문화예술용역계약을 체결한 단기예술인 포함이다 다만 세 이상 및 일정 소득 미만인 예술인은 가입이 제한된다실업급여를 받으려면 개월 중 피보험단위기간 개월 이상을 충족해야 하고 임금 근로자와 동일하게 중대한 귀책사유에 의한 해고 피보험자의 자발적 이직 등의 경우에는 실업급여를 받을 수 없다실업급여의 지급 수준은 기초일액이직 전 개월간 보험료 산정의 기준이 된 보수총액을 해당기간의 일수로 나눈 금액의 이며 하한액은 고용부 장관이 고시한 기준 보수의 가 실질적인 하한액으로 적용된다실업급여 지급기간은 피보험기간과 연령에 따라 일로 임금근로자와 동일하고 근로자의 출산전후 휴가급여에 준하는 출산전후급여도 받을 수 있다문체부 정책 담당자는 오랜 과정을 거쳐 마련된 예술인 고용보험 제도인 만큼 제도가 성공적이고 안정적으로 정착할 수 있도록 재정적 어려움에 놓인 예술인과 예술사업자 등에 대한 고용보험료 지원과 서면계약 활성화 방안을 강구하는 등 제도의 세부 시행 방안을 마련하는 데 최선을 다하겠다고 밝혔다   헤럴드경제   무단 전재 및 재배포 금지 ,생활/문화
1,헤럴드경제고승희 기자 문화체육관광부는 일 국회 본회의에서 장애예술인 문화예술활동 지원에 관한 법률장애예술인 지원법 제정안이 통과 장애인 문화예술 활동을 촉진하는 획기적 계기가 마련됐다고 밝혔다문체부에 따르면 장애예술인 지원법은 장애예술인들의 문화예술활동 실태조사 및 지원계획 수립 창작 활동 지원 작품 발표 기회 확대 고용 지원 문화시설 접근성 제고 등을 주요 내용으로 담고 있다장애예술인들은 그동안 공연장 등 문화시설에 접근하기 어렵고 창작연습 공간과 작품 발표 기회의 부족 등으로 열악한 환경에서 활동해왔다 이번 장애예술인 지원법 제정에 따라 창작 환경이 개선되고 작품 활동 기회가 확대될 것으로 기대된다문체부 정책 담당자는 장애예술인 지원법 제정을 계기로 장애인의 문화예술 활동 활성화를 위한 중장기계획을 수립해 창작연습 공간 확충 문화시설 접근성 개선 일자리 확충 등 장애예술인에 대한 지원을 지속해서 확대하겠다고 밝혔다   헤럴드경제   무단 전재 및 재배포 금지 ,생활/문화
2,동영상 뉴스조금씩 조금씩 계절의 시계가 제자리를 되찾고 있습니다어제는 낮 동안에도 서늘함이 감돌았지만 오늘은 기온이 올라 선선했는데 내일은 기온이 더 오르며 포근해지겠습니다우선 내일 아침에는 서울 기온이 도로 오늘보다는 높지만 예년보다 낮아 쌀쌀하겠고 한낮에는 도까지 기온이 오르는 등 오늘보다 도가량 높아지며 예년 수준을 회복하겠습니다내일도 대체로 구름만 많은 하루가 되겠습니다미세먼지 농도도 보통에서 좋음 수준을 유지하며 공기가 깨끗하겠습니다다만 자외선이 강해집니다강원 일부를 제외한 대부분 지역의 자외선 지수가 높음에서 매우 높음 수준까지 오르겠습니다외출하시는 분들은 자외선 차단제 꼼꼼히 바르고 모자와 선글라스도 챙겨주시기 바랍니다내일 낮 기온 오늘보다 도가량 높아 포근하겠고 동해안은 다소 쌀쌀하겠습니다서울 도 대전 도광주 도 강릉 도부산 도로 예상됩니다당분간 포근한 날씨가 이어지는 가운데 모레는 경기 북부와 영서 지방에 휴일에는 수도권과 영서 지방에 비가 내릴 전망입니다날씨 정보였습니다저작권자     무단전재 및 재배포 금지,생활/문화
3, 향균 기능의 원사에 빠른 건조효과로 박테리아 서식을 차단해 위생적이며 악취를 막아준다 또한 표면이 매끄럽고 광택이 뛰어난 장섬유 극세사와 스판 소재를 사용해 촉감이 부드럽고 신축성이 좋아 활동성과 착용감이 우수하다박시티와 루즈핏 라운드티 슬랙스 제품 등 가지 유형으로 베이지 카키 블랙 등 컬러로 구성됐다 관계자는 다가오는 여름을 대비해 시원하고 끈적임없이 활동할 수 있는 제품을 선보이게 됐다며 기능성을 높인 고급 소재로 편안하고 쾌적한 여름을 맞이하기 바란다고 전했다가 여름철 기능성 홈웨어인 보디드라이 아린쿨웨어를 출시한다고 밝혔다보디드라이 아린쿨웨어는 피부와 접촉 시 시원한 감촉을 느낄 수 있는 접촉냉감 기능에 땀을 빠르게 흡수하고 건조시키는 속건성 기능이 뛰어나다 냉감원사를 특수 제작하여 피부와 닿는 면적을 최소화했으며 통기성이 좋고 피부에 달라붙지 않아 항상 쾌적한 착용감을 유지할 수 있다강인귀 기자 ,생활/문화
4,서울뉴시스 장세영 기자  고용보험법 일부개정법률안대안이 일 서울 여의도 국회 본회의장에서 열린 제회 국회임시회 제차 본회의에서 가결되고 있다   서울뉴시스 장세영 기자  고용보험법 일부개정법률안대안이 일 서울 여의도 국회 본회의장에서 열린 제회 국회임시회 제차 본회의에서 가결되고 있다  서울뉴시스 박정규 기자  장애인들의 문화예술활동 지원에 대한 법적 근거가 마련됐다문화체육관광부는 일 장애예술인 문화예술활동 지원에 관한 법률장애예술인 지원법이 국회 본회의를 통과했다고 밝혔다장애예술인 지원법은 장애예술인들의 문화예술활동 실태조사 및 지원계획 수립 창작 활동 지원 작품 발표 기회 확대 고용 지원 문화시설 접근성 제고 등에 대한 내용이 담겨있다이를 통해 그동안 공연장 등 문화시설에 접근하기 어렵고 창작연습 공간과 작품 발표 기회의 부족 등으로 인해 열악한 환경에서 문화예술 활동을 해온 장애예술인들의 창작 환경이 개선되고 작품 활동 기회가 확대될 전망이다이날 고용보험 대상에 예술인을 추가한 고용보험법 및 고용산재보험료징수법 개정안도 이날 국회에서 통과됐다이에 따라 예술인 고용보험 제도도 도입돼 그동안 고용보험의 사각지대에 놓여 있던 자유계약프리랜서 예술인들이 고용보험을 적용받을 수 있게 되고 실업급여와 출산전후급여 등도 받을 수 있게 됐다고용보험을 적용받는 대상은 예술인 복지법에 따른 예술활동증명서를 발급받고 문화예술용역계약을 체결한 자유계약 예술인이다 개월 미만의 문화예술용역계약을 체결한 단기예술인도 포함된다 다만 세 이상 및 일정 소득 미만의 예술인은 가입이 제한된다실업급여를 받으려면 개월 중 피보험단위기간 개월 이상을 충족해야 하며 임금근로자와 마찬가지로 중대한 귀책사유에 의한 해고 피보험자의 자발적 이직 등의 경우에는 실업급여를 받을 수 없다실업급여의 지급 수준은 기초일액이직 전 개월간 보험료 산정의 기준이 된 보수총액을 해당기간의 일수로 나눈 금액의 이며 하한액은 고용부 장관이 고시한 기준 보수의 가 실질적인 하한액으로 적용된다실업급여 지급기간은 피보험기간과 연령에 따라 일로 임금근로자와 동일하고 근로자의 출산전후 휴가급여에 준하는 출산전후급여도 받을 수 있다문체부 관계자는 장애예술인 지원법 제정을 계기로 장애인의 문화예술 활동 활성화를 위한 중장기계획을 수립해 창작연습 공간 확충 문화시설 접근성 개선 일자리 확충 등 장애예술인에 대한 지원을 지속적으로 확대하겠다고 밝혔다또 오랜 과정을 거쳐 마련된 예술인 고용보험 제도인 만큼 제도가 성공적이고 안정적으로 정착할 수 있도록 재정적 어려움에 놓인 예술인과 예술사업자 등에 대한 고용보험료 지원과 서면계약 활성화 방안을 강구하는 등 제도의 세부 시행 방안을 마련하는 데 최선을 다하겠다고 덧붙였다 공감언론 뉴시스 ,생활/문화
5,세타필 세타필더마 보습 전문 브랜드 세타필이 년 대한민국 바디케어 시장에서 로션밀크 타입 제품으로 브랜드 점유율 위를 차지했다고 밝혔다이번 조사는 칸타 월드패널 디비전  에서 소비자 패널 서비스를 기준으로 진행한 것이다 세타필은 해당 부문에서 년부터 올해까지 년간 위를 유지했다세타필은 년부터 년 연속 대한민국 베스트 화장품 바디 보습 분야 위를 바디 보습과 로션밀크 타입 부문에서도 위를 기록했다세타필 로션밀크 타입 제품으로는 얼굴과 전신에 바를 수 있는 모이스춰라이징 로션과 하이드레이팅 로션이 있다 모이스춰라이징 로션은 세타필 전 제품 중 가장 높은 판매율을 기록 중이다 세타필 하이드레이팅 로션은 바르는 즉시 보습막을 형성해 피부를 매끄럽고 산뜻하게 마무리하면서도 속까지 촉촉하게 만드는 제품이다한편 세타필은 년 월 방송인이자 인 크리에이터로 활동 중인 문지애를 캠페인 모델로 발탁하고 년에도 워킹맘들을 대상으로 한 나를아끼는시간 캠페인을 진행하고 있다 캠페인을 통해 바쁜 일상이지만 그 속에서 소중한 여유 나를 아끼는 시간을 발견하자는 메시지를 전달하고 세타필과 함께 만들어가는 여성들의 소중한 쉼 건강한 라이프스타일을 강조했다갈더마코리아의 대표 르네 위퍼리치는 글로벌 뷰티 시장에서도 선도적인 역할을 하는 한국의 소비자들에게 맞는 혁신적인 제품을 소개하기 위해 노력하겠다며 소비자들이 세타필의 보습 제품과 함께 더 건강하고 풍요로운 삶을 만들고 나를 아끼는 시간을 찾을 수 있길 바란다고 말했다강인귀 기자 ,생활/문화
6,서울뉴스  일 충북 옥천군 대한통운 옥천허브터미널에서 박대준 쿠팡 대표이사왼쪽부터 한성권 현대차 사장 정승일 산업통상자원부 차관 홍정기 환경부 차관 손명수 국토교통부 차관 정태영 대한통운 부사장 전금배 현대글로비스 전무가 수소전기 화물차 보급 시범사업을 위한 상호협력 강화를 주요 내용으로 하는 양해각서를 체결하고 있다국토교통부 제공 뉴스 뉴스코리아   무단 전재 및 재배포 금지,생활/문화
8,서울뉴스  일 충북 옥천군 대한통운 옥천허브터미널에서 손명수 국토교통부 차관 등이 수소전기 화물차 보급 시범사업을 위한 상호협력 강화를 주요 내용으로 하는 양해각서를 체결하기 전 관련 설명을 듣고 있다국토교통부 제공 뉴스 뉴스코리아   무단 전재 및 재배포 금지,생활/문화
